"timestamp","mig","operation","job","numéro_du_cordon","numéro_de_pièce","numéro_de_serie_de_la_pièce","intensité","tension","vitessedévidage","Courant","Tension","Vitessededévidage","Tension_de_soudage","Vitesse_de_dévidage","Courant_de_soudage_MMA","Dynamique_MMA","CEL_intensité","CEL_dynamique","Intensité_I1_TIG","Courant_de_descente_TIG","TIG_balance","Valeur_commande_courant","Valeur_commande_dévidoir","TIG_courant_d'amoçage","TIG_courant_d'extinction","TIG_diamètre_d'électrode","TIG_rampe_amorçage","TIG_rampe_d'extinction","Correction_de_hauteur_d’arc","Courant_hotstart_MMA","CEL_Hostart_intensité","Correction_dynamique_pulsé","Dynamique","puissance","Stabilisateur_de_hauteur_d’arc_(PMC)","Stabilisateur_de_pénétration","énergie","intensité_moteur_3","intensité_moteur_2","Intensité_moteur_3","M1_courant_moteur","M2_courant_moteur","M3_courant_moteur","Pression_du_crossjet","débit_eau","MIG_gaz_rv","MIG_gaz_rv_2","Gaz_total_consommé","température_eau","Heures_activation_débit","Heures_générateur_ON"
"2025-04-11 11:50:40.838692","MIG CMT","C8224 ENS07","0111","9195.0",NULL,NULL,"174","15.7","7.5","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3","0","0","12.1","0.02","0.16",NULL,"0","0",NULL,NULL,"1.05",NULL,NULL,"286080","29","285.3","11625.7"
"2025-04-11 11:50:45.314644","MIG CMT","C288 ENS07","0099","9195.0",NULL,NULL,"279","18.5","14.6","263","19.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.2","0","0","8.9","0.06","0.09",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286080","29","285.3","11625.7"
"2025-04-11 11:50:49.890591","MIG CMT","C193 ENS07","0106","9197.0",NULL,NULL,"274","18.2","13.3","263","19.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","2.3","1.51","0.29",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286080","29","285.3","11625.7"
"2025-04-11 11:50:54.235066","MIG CMT","C1917 ENS07","0090","9197.0",NULL,NULL,"246","16.8","11.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","17.2","0.16","0.13",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286080","30","285.3","11625.7"
"2025-04-11 11:50:58.743995","MIG CMT","C1919 ENS07","0089","9198.0",NULL,NULL,"246","17","12.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.4","0","0","15.8","1.48","0.3",NULL,"4","5",NULL,NULL,"1.02",NULL,NULL,"286083","30","285.3","11625.7"
"2025-04-11 11:51:03.226401","MIG CMT","C135 ENS07","0114","9199.0",NULL,NULL,"186","16.2","7.5","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.4","0","0","6.5","0.02","0.12",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286083","30","285.3","11625.7"
"2025-04-11 11:51:07.580337","MIG CMT","C1713 ENS07","0096","9200.0",NULL,NULL,"197","16.5","8.1","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.5","0","0","11.3","1.29","0.34",NULL,"2","6",NULL,NULL,"1.02",NULL,NULL,"286083","30","285.3","11625.7"
"2025-04-11 11:51:12.07435","MIG CMT","C197 ENS07","0103","9201.0",NULL,NULL,"204","17.5","9.8","203","17.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","6","1.38","0.3",NULL,"4","7",NULL,NULL,"1.03",NULL,NULL,"286086","30","285.3","11625.7"
"2025-04-11 11:51:16.497989","MIG CMT","C424 ENS07","0102","9203.0",NULL,NULL,"212","16.7","9.8","203","17.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","7","0.01","0.1",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286086","31","285.3","11625.7"
"2025-04-11 11:51:20.969516","MIG CMT","C139 ENS07","0108","9203.0",NULL,NULL,"227","17","10.4","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","13.6","1.43","0.28",NULL,"4","5",NULL,NULL,"1.03",NULL,NULL,"286086","31","285.3","11625.7"
"2025-04-11 11:51:25.478101","MIG CMT","C1717 ENS07","0095","9204.0",NULL,NULL,"230","16.7","10.3","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","6.3","0.08","0.12",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286086","31","285.3","11625.7"
"2025-04-11 11:51:29.871577","MIG CMT","C133 ENS07","0115","9206.0",NULL,NULL,"204","16","8","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.6","0","0","6.8","0.05","0.15",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286089","31","285.3","11625.7"
"2025-04-11 11:51:34.269446","MIG CMT","C131 ENS07","0116","9207.0",NULL,NULL,"207","16.5","8.7","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.6","0","0","1.5","1.5","0.34",NULL,"3","5",NULL,NULL,"1.04",NULL,NULL,"286089","32","285.3","11625.7"
"2025-04-11 11:51:38.665353","MIG CMT","C195 ENS07","0104","9208.0",NULL,NULL,"246","19.3","13","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","12.9","0.14","0.08",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286089","32","285.3","11625.7"
"2025-04-11 11:51:43.078782","MIG CMT","C426 ENS07","0100","9208.0",NULL,NULL,"256","19","14.1","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","1.7","0","0","0.548","0.05","0.24",NULL,"4","3",NULL,NULL,"1.03",NULL,NULL,"286089","32","285.3","11625.7"
"2025-04-11 11:51:47.450063","MIG CMT","C426 ENS07","0100","9210.0",NULL,NULL,"262","18.3","13.2","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0","0","0","0","0","0",NULL,"0","0",NULL,NULL,"1.01",NULL,NULL,"286089","32","285.3","11625.7"
"2025-04-11 11:51:51.823808","MIG CMT","C199 ENS07","0101","9211.0",NULL,NULL,"250","19.5","13","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","3.1","1.37","0.47",NULL,"3","7",NULL,NULL,"1.03",NULL,NULL,"286092","32","285.3","11625.7"
"2025-04-11 11:51:56.226488","MIG CMT","C422 ENS07","0105","9212.0",NULL,NULL,"245","18.6","12","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","13.7","1.44","0.34",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286092","32","285.3","11625.7"
"2025-04-11 11:52:00.652557","MIG CMT","C6882 ENS07","0112","9213.0",NULL,NULL,"201","17.6","9.3","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","6.8","0.01","0.12",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286092","33","285.3","11625.7"
"2025-04-11 11:52:04.99793","MIG CMT","C6868 ENS07","0113","9214.0",NULL,NULL,"202","17.2","9.1","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","6.6","0.05","0.1",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286092","33","285.3","11625.8"
"2025-04-11 11:52:09.375422","MIG CMT","C6868 ENS07","0113","9216.0",NULL,NULL,"195","17.5","8.7","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.7","0","0","7.7","0.02","0.15",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286095","33","285.3","11625.8"
"2025-04-11 11:52:13.809687","MIG CMT","C224 ENS07","0109","9216.0",NULL,NULL,"241","16.7","11.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","14.6","1.45","0.3",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286095","33","285.3","11625.8"
"2025-04-11 11:52:18.29789","MIG CMT","C224 ENS07","0109","9217.0",NULL,NULL,"237","16.7","11.7","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","15.8","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286095","33","285.3","11625.8"
"2025-04-11 11:52:22.887355","MIG CMT","C6262 ENS07","0091","9217.0",NULL,NULL,"204","16.8","9.3","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","13.6","1.12","0.29",NULL,"1","5",NULL,NULL,"1.03",NULL,NULL,"286095","33","285.4","11625.8"
"2025-04-11 11:52:27.260813","MIG CMT","C6246 ENS07","0094","9218.0",NULL,NULL,"201","17","9.2","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","6.5","1.44","0.29",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286097","33","285.4","11625.8"
"2025-04-11 11:52:31.670388","MIG CMT","C6246 ENS07","0094","9219.0",NULL,NULL,"216","16.8","10.5","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0.291","0","0","0.17","1.22","0.05",NULL,"3","3",NULL,NULL,"1.03",NULL,NULL,"286097","33","285.4","11625.8"
"2025-04-11 11:52:36.311617","MIG CMT","C6133  ENS07","0087","9220.0",NULL,NULL,"201","16.8","8.8","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.7","0","0","12.7","0.01","0.12",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286097","33","285.4","11625.8"
"2025-04-11 11:52:40.879226","MIG CMT","C1931 ENS07","0088","9220.0",NULL,NULL,"213","16.9","9.8","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","13.5","0.04","0.11",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286097","33","285.4","11625.8"
"2025-04-11 11:52:45.348588","MIG CMT","C222 ENS07","0110","9222.0",NULL,NULL,"250","16.4","11.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","6.1","0.14","0.11",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:52:49.78839","MIG CMT","C151 ENS07","0107","9223.0",NULL,NULL,"254","16","10.9","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","6.1","0.01","0.12",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:52:54.139666","MIG CMT","C151 ENS07","0107","9223.0",NULL,NULL,"254","16","10.9","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","6.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:52:58.725782","MIG CMT","C151 ENS07","0107","9223.0",NULL,NULL,"254","16","10.9","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","0","0","0",NULL,"0","2",NULL,NULL,"1.03",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:53:03.130689","MIG CMT","C3375 OP01","0691","9224.0",NULL,NULL,"240","18.5","12","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","2.7","1.22","0.33",NULL,"1","6",NULL,NULL,"1.02",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:53:07.591517","MIG CMT","C3375 OP01","0691","9226.0",NULL,NULL,"243","15.5","9.5","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","2.3","0.03","0.05",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:53:12.038659","MIG CMT","C3375 OP01","0691","9227.0",NULL,NULL,"248","16.5","11.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","2.8","0.02","0.11",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:53:16.565347","MIG CMT","C377 OP01","0731","9227.0",NULL,NULL,"256","17.2","12.5","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","16.7","1.45","0.49",NULL,"4","7",NULL,NULL,"1.03",NULL,NULL,"286100","33","285.4","11625.8"
"2025-04-11 11:53:21.069414","MIG CMT","C377 OP01","0731","9228.0",NULL,NULL,"261","17","12.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","2.5","1.48","0.34",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286103","33","285.4","11625.8"
"2025-04-11 11:53:25.408708","MIG CMT","C8662 OP01","0687","9230.0",NULL,NULL,"245","15.6","9.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","2.7","0.04","0.11",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286103","33","285.4","11625.8"
"2025-04-11 11:53:29.781872","MIG CMT","C3375 OP01","0691","9231.0",NULL,NULL,"238","15.4","8.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","3.1","0.01","0.15",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286103","33","285.4","11625.8"
"2025-04-11 11:53:34.197675","MIG CMT","C3375 OP01","0691","9232.0",NULL,NULL,"242","16.4","10.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0.754","0","0","0.277","1.12","0.42",NULL,"1","3",NULL,NULL,"1.02",NULL,NULL,"286103","32","285.4","11625.8"
"2025-04-11 11:53:38.606449","MIG CMT","OP01_C828","0733","9232.0",NULL,NULL,"246","16.4","12.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","16","0.03","0.11",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286103","33","285.4","11625.8"
"2025-04-11 11:53:43.044856","MIG CMT","C844 OP01","0725","9233.0",NULL,NULL,"192","16.2","8.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","3.1","1.43","0.32",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286106","33","285.4","11625.8"
"2025-04-11 11:53:47.565564","MIG CMT","C846 OP01","0724","9234.0",NULL,NULL,"239","16.4","10.7","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","4.7","1.49","0.33",NULL,"3","7",NULL,NULL,"1.02",NULL,NULL,"286106","33","285.4","11625.8"
"2025-04-11 11:53:51.998971","MIG CMT","C862 OP01","0722","9235.0",NULL,NULL,"240","15.8","9.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","4.9","1.47","0.33",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286106","33","285.4","11625.8"
"2025-04-11 11:53:56.597879","MIG CMT","C842 OP01","0726","9236.0",NULL,NULL,"240","18.5","12","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","3.9","1.46","0.34",NULL,"4","6",NULL,NULL,"1.02",NULL,NULL,"286106","33","285.4","11625.8"
"2025-04-11 11:54:01.149738","MIG CMT","C824 OP01","0729","9237.0",NULL,NULL,"245","16.5","10.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","6.6","1.51","0.34",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286109","33","285.4","11625.8"
"2025-04-11 11:54:05.587769","MIG CMT","C826 OP01","0728","9238.0",NULL,NULL,"244","15.5","9.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","5.9","1.34","0.37",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286109","33","285.4","11625.8"
"2025-04-11 11:54:10.001599","MIG CMT","C826 OP01","0728","9238.0",NULL,NULL,"244","15.8","10.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","23.8","1.35","0.36",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286109","33","285.4","11625.8"
"2025-04-11 11:54:14.46329","MIG CMT","C826 OP01","0728","9239.0",NULL,NULL,"74","8.5","3.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","3.6","1.47","0.33",NULL,"4","5",NULL,NULL,"1.03",NULL,NULL,"286109","33","285.4","11625.8"
"2025-04-11 11:54:18.960037","MIG CMT","C828 OP01","0727","9240.0",NULL,NULL,"102","10.2","9.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","3.7","1.43","0.32",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286112","33","285.4","11625.8"
"2025-04-11 11:54:23.450695","MIG CMT","C864 OP01","0721","9241.0",NULL,NULL,"245","15.6","10.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","5.8","1.44","0.43",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286112","33","285.4","11625.8"
"2025-04-11 11:54:27.904928","MIG CMT","C848 OP01","0723","9242.0",NULL,NULL,"247","16.1","10.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","6.5","1.45","0.33",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286112","33","285.4","11625.8"
"2025-04-11 11:54:32.282242","MIG CMT","C848 OP01","0723","9242.0",NULL,NULL,"232","15.7","9.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.9","1.43","0.36",NULL,"4","7",NULL,NULL,"1.02",NULL,NULL,"286112","33","285.4","11625.8"
"2025-04-11 11:54:36.656855","MIG CMT","C848 OP01","0723","9243.0",NULL,NULL,"232","15.7","9.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.9","0.13","0.08",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286112","33","285.4","11625.8"
"2025-04-11 11:54:41.125543","MIG CMT","C848 OP01","0723","9245.0",NULL,NULL,"227","16.8","10.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","4.5","1.53","0.34",NULL,"2","5",NULL,NULL,"1.02",NULL,NULL,"286115","33","285.4","11625.8"
"2025-04-11 11:54:45.638022","MIG CMT","C115 OP01","0740","9246.0",NULL,NULL,"240","17","11.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.4","0","0","6.4","1.58","0.35",NULL,"2","5",NULL,NULL,"1.02",NULL,NULL,"286115","33","285.4","11625.8"
"2025-04-11 11:54:50.105545","MIG CMT","C117 OP01","0739","9247.0",NULL,NULL,"232","18.1","11.2","263","19.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.3","0","0","6.5","1.55","0.4",NULL,"3","7",NULL,NULL,"1.03",NULL,NULL,"286115","33","285.4","11625.8"
"2025-04-11 11:54:54.673689","MIG CMT","C119 OP01","0738","9248.0",NULL,NULL,"211","16","9.3","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","5.8","1.04","0.35",NULL,"1","7",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:54:59.085122","MIG CMT","C137 OP01","0737","9249.0",NULL,NULL,"252","18.9","13.4","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","7.9","1.51","0.38",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:03.489592","MIG CMT","C137 OP01","0737","9249.0",NULL,NULL,"258","18.8","14.1","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","29.1","1.55","0.35",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:07.977907","MIG CMT","C137 OP01","0730","9250.0",NULL,NULL,"257","19.6","13.5","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","3.5","1.54","0.31",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:12.721719","MIG CMT","C379 OP01","0730","9250.0",NULL,NULL,"251","19.1","13.8","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","22.9","0.12","0.15",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:17.173615","MIG CMT","C1973 OP01","0701","9251.0",NULL,NULL,"261","18.6","13.7","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","11.6","1.57","0.41",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:21.552185","MIG CMT","C1973 OP01","0701","9252.0",NULL,NULL,"246","17.5","12","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0","0","0","0.033","0.78","0.36",NULL,"1","1",NULL,NULL,"1.03",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:25.989063","MIG CMT","C1979 OP01","0698","9252.0",NULL,NULL,"258","16.9","11.6","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","18.1","0.15","0.1",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:30.572289","MIG CMT","C1991 OP01","0697","9253.0",NULL,NULL,"254","18.1","13.3","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","15.2","1.3","0.41",NULL,"3","8",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:35.252554","MIG CMT","C1995 OP01","0695","9254.0",NULL,NULL,"264","18.5","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.2","0","0","14","1.5","0.45",NULL,"3","8",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:39.853421","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"263","17.8","12.6","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","7.2","1.48","0.4",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:44.216315","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"270","17.8","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","10.1","1.52","0.39",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:48.627716","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"270","17.8","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","2.6","1.42","0.47",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286127","33","285.4","11625.8"
"2025-04-11 11:55:53.03673","MIG CMT","C1977 OP01","0699","9258.0",NULL,NULL,"260","17.3","11.9","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","1.3","1.49","0.35",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286127","33","285.4","11625.8"
"2025-04-11 11:55:57.439613","MIG CMT","C1975 OP01","0700","9259.0",NULL,NULL,"260","18","12.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","12.9","0.12","0.14",NULL,"0","2",NULL,NULL,"1.02",NULL,NULL,"286127","34","285.4","11625.8"
"2025-04-11 11:56:01.915104","MIG CMT","C537 OP01","0719","9259.0",NULL,NULL,"249","15.8","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","10.3","1.4","0.34",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286127","34","285.4","11625.8"
"2025-04-11 11:56:06.356757","MIG CMT","C551 OP01","0717","9260.0",NULL,NULL,"233","16.2","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.3","1.34","0.31",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286130","34","285.4","11625.8"
